DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-09-28 06:00:00,1.2,7.3,241.0,82.0
2004-09-28 07:00:00,2.4,15.5,368.0,120.0
2004-09-28 08:00:00,4.3,27.1,498.0,135.0
2004-09-28 09:00:00,4.1,21.3,641.0,152.0
2004-09-28 10:00:00,3.7,19.9,667.0,177.0
2004-09-28 11:00:00,3.4,19.4,550.0,181.0
2004-09-28 12:00:00,3.8,21.8,483.0,176.0
2004-09-28 13:00:00,4.1,21.7,524.0,163.0
2004-09-28 14:00:00,3.4,18.9,481.0,174.0
2004-09-28 15:00:00,2.3,13.0,305.0,117.0
2004-09-28 16:00:00,3.2,18.8,396.0,145.0
2004-09-28 17:00:00,4.8,26.8,501.0,173.0
2004-09-28 18:00:00,6.7,36.9,702.0,204.0
2004-09-28 19:00:00,7.5,39.3,755.0,209.0
2004-09-28 20:00:00,4.5,23.1,524.0,175.0
2004-09-28 21:00:00,2.1,11.6,247.0,129.0
2004-09-28 22:00:00,1.5,8.3,196.0,111.0
2004-09-28 23:00:00,1.1,5.7,135.0,85.0
2004-09-29 00:00:00,1.1,5.9,146.0,86.0
2004-09-29 01:00:00,0.9,4.1,106.0,71.0
2004-09-29 02:00:00,0.5,2.2,70.0,60.0
2004-09-29 03:00:00,0.4,2.0,66.0,54.0
2004-09-29 04:00:00,0.4,2.2,62.0,48.0
2004-09-29 05:00:00,0.4,2.0,60.0,45.0
2004-09-29 06:00:00,0.7,4.0,92.0,53.0
2004-09-29 07:00:00,2.0,13.4,277.0,94.0
2004-09-29 08:00:00,4.2,28.0,600.0,122.0
2004-09-29 09:00:00,5.2,28.6,693.0,170.0
2004-09-29 10:00:00,3.8,21.4,617.0,174.0
2004-09-29 11:00:00,3.7,19.1,569.0,191.0
2004-09-29 12:00:00,3.4,19.6,409.0,179.0
2004-09-29 13:00:00,3.1,15.8,335.0,148.0
2004-09-29 14:00:00,2.4,13.5,290.0,129.0
2004-09-29 15:00:00,2.8,15.9,312.0,148.0
2004-09-29 16:00:00,3.6,19.9,440.0,184.0
2004-09-29 17:00:00,4.0,21.6,450.0,188.0
2004-09-29 18:00:00,5.6,31.0,578.0,204.0
2004-09-29 19:00:00,6.3,34.1,615.0,201.0
2004-09-29 20:00:00,4.7,22.8,536.0,165.0
2004-09-29 21:00:00,1.9,12.3,238.0,133.0
2004-09-29 22:00:00,1.9,10.9,249.0,125.0
2004-09-29 23:00:00,1.2,7.1,150.0,101.0
2004-09-30 00:00:00,0.9,5.7,108.0,79.0
2004-09-30 01:00:00,0.9666666666666668,5.3,116.84615384615384,80.6923076923077
2004-09-30 02:00:00,1.0333333333333334,2.9,125.6923076923077,82.38461538461539
2004-09-30 03:00:00,1.1,1.9,134.53846153846155,84.07692307692308
2004-09-30 04:00:00,1.1666666666666667,2.4,143.3846153846154,85.76923076923077
2004-09-30 05:00:00,1.2333333333333334,4.0,152.23076923076923,87.46153846153847
2004-09-30 06:00:00,1.3,8.1,161.0769230769231,89.15384615384616
2004-09-30 07:00:00,1.3666666666666667,24.8,169.92307692307693,90.84615384615384
2004-09-30 08:00:00,1.4333333333333331,36.3,178.76923076923077,92.53846153846152
2004-09-30 09:00:00,1.5,20.9,187.6153846153846,94.23076923076924
2004-09-30 10:00:00,1.5666666666666669,22.2,196.46153846153845,95.92307692307692
2004-09-30 11:00:00,1.6333333333333333,23.5,205.30769230769232,97.6153846153846
2004-09-30 12:00:00,1.7,10.8,214.15384615384616,99.3076923076923
2004-09-30 13:00:00,1.7,11.2,223.0,101.0
2004-09-30 14:00:00,2.2,15.1,267.0,113.0
2004-09-30 15:00:00,2.8,17.4,308.0,121.0
2004-09-30 16:00:00,3.9,23.4,422.0,146.0
2004-09-30 17:00:00,6.5,35.9,623.0,188.0
2004-09-30 18:00:00,6.3,34.0,572.0,182.0
2004-09-30 19:00:00,5.7,30.1,514.0,166.0
2004-09-30 20:00:00,4.4,20.0,414.0,142.0
2004-09-30 21:00:00,1.6,10.5,143.0,84.0
2004-09-30 22:00:00,1.5,9.0,147.0,87.0
2004-09-30 23:00:00,1.7,10.7,159.0,91.0
2004-10-01 00:00:00,1.9,10.4,206.0,91.0
2004-10-01 01:00:00,1.6,9.7,140.0,74.0
2004-10-01 02:00:00,1.3,6.9,132.0,69.0
2004-10-01 03:00:00,0.8,4.0,106.5,61.5
2004-10-01 04:00:00,0.6,3.0,81.0,54.0
2004-10-01 05:00:00,0.7,4.3,120.0,60.0
2004-10-01 06:00:00,1.6,9.8,279.0,69.0
2004-10-01 07:00:00,2.9,17.2,392.0,91.0
2004-10-01 08:00:00,4.1,27.9,433.0,97.0
2004-10-01 09:00:00,3.7,20.5,531.0,114.0
2004-10-01 10:00:00,3.6,21.2,619.0,129.0
2004-10-01 11:00:00,3.4,19.9,522.0,137.0
2004-10-01 12:00:00,3.7,21.1,505.0,134.0
2004-10-01 13:00:00,4.1,22.3,465.0,132.0
2004-10-01 14:00:00,3.2,17.6,383.0,123.0
2004-10-01 15:00:00,2.4,12.9,278.0,105.0
2004-10-01 16:00:00,3.4,18.4,372.0,136.0
2004-10-01 17:00:00,5.6,26.5,540.0,169.0
2004-10-01 18:00:00,5.581118881118881,29.4,538.0909090909091,168.4265734265734
2004-10-01 19:00:00,5.5622377622377615,33.7,536.1818181818181,167.85314685314685
2004-10-01 20:00:00,5.543356643356643,19.9,534.2727272727273,167.27972027972027
2004-10-01 21:00:00,5.524475524475524,13.5,532.3636363636364,166.7062937062937
2004-10-01 22:00:00,5.5055944055944055,11.2,530.4545454545455,166.13286713286712
2004-10-01 23:00:00,5.486713286713286,9.1,528.5454545454545,165.55944055944056
2004-10-02 00:00:00,5.486713286713286,10.9,528.5454545454545,165.55944055944056
2004-10-02 01:00:00,5.486713286713286,8.4,528.5454545454545,165.55944055944056
2004-10-02 02:00:00,5.486713286713286,7.1,528.5454545454545,165.55944055944056
2004-10-02 03:00:00,5.486713286713286,4.3,528.5454545454545,165.55944055944056
2004-10-02 04:00:00,5.486713286713286,4.0,528.5454545454545,165.55944055944056
2004-10-02 05:00:00,5.486713286713286,5.8,528.5454545454545,165.55944055944056
2004-10-02 06:00:00,5.486713286713286,6.3,528.5454545454545,165.55944055944056
2004-10-02 07:00:00,5.486713286713286,12.3,528.5454545454545,165.55944055944056
2004-10-02 08:00:00,5.486713286713286,13.3,528.5454545454545,165.55944055944056
2004-10-02 09:00:00,5.486713286713286,12.5,528.5454545454545,165.55944055944056
2004-10-02 10:00:00,5.486713286713286,10.5,528.5454545454545,165.55944055944056
2004-10-02 11:00:00,5.486713286713286,12.1,528.5454545454545,165.55944055944056
2004-10-02 12:00:00,5.486713286713286,12.1,528.5454545454545,165.55944055944056
2004-10-02 13:00:00,5.486713286713286,11.2,528.5454545454545,165.55944055944056
2004-10-02 14:00:00,5.486713286713286,7.2,528.5454545454545,165.55944055944056
2004-10-02 15:00:00,5.486713286713286,8.7,528.5454545454545,165.55944055944056
2004-10-02 16:00:00,5.486713286713286,9.6,528.5454545454545,165.55944055944056
2004-10-02 17:00:00,5.486713286713286,11.6,528.5454545454545,165.55944055944056
2004-10-02 18:00:00,5.486713286713286,12.7,528.5454545454545,165.55944055944056
2004-10-02 19:00:00,5.486713286713286,20.7,528.5454545454545,165.55944055944056
2004-10-02 20:00:00,5.486713286713286,17.8,528.5454545454545,165.55944055944056
2004-10-02 21:00:00,5.486713286713286,11.2,528.5454545454545,165.55944055944056
2004-10-02 22:00:00,5.486713286713286,10.8,528.5454545454545,165.55944055944056
2004-10-02 23:00:00,5.486713286713286,9.4,528.5454545454545,165.55944055944056
2004-10-03 00:00:00,5.486713286713286,8.5,528.5454545454545,165.55944055944056
2004-10-03 01:00:00,5.486713286713286,6.5,528.5454545454545,165.55944055944056
2004-10-03 02:00:00,5.486713286713286,5.1,528.5454545454545,165.55944055944056
2004-10-03 03:00:00,5.486713286713286,4.5,528.5454545454545,165.55944055944056
2004-10-03 04:00:00,5.486713286713286,3.9,528.5454545454545,165.55944055944056
2004-10-03 05:00:00,5.486713286713286,3.3,528.5454545454545,165.55944055944056
2004-10-03 06:00:00,5.486713286713286,3.2,528.5454545454545,165.55944055944056
2004-10-03 07:00:00,5.486713286713286,5.4,528.5454545454545,165.55944055944056
2004-10-03 08:00:00,5.486713286713286,5.6,528.5454545454545,165.55944055944056
2004-10-03 09:00:00,5.486713286713286,7.5,528.5454545454545,165.55944055944056
2004-10-03 10:00:00,5.486713286713286,10.7,528.5454545454545,165.55944055944056
2004-10-03 11:00:00,5.486713286713286,8.4,528.5454545454545,165.55944055944056
2004-10-03 12:00:00,5.486713286713286,11.3,528.5454545454545,165.55944055944056
2004-10-03 13:00:00,5.486713286713286,8.3,528.5454545454545,165.55944055944056
2004-10-03 14:00:00,5.486713286713286,6.0,528.5454545454545,165.55944055944056
2004-10-03 15:00:00,5.486713286713286,6.7,528.5454545454545,165.55944055944056
2004-10-03 16:00:00,5.486713286713286,6.2,528.5454545454545,165.55944055944056
2004-10-03 17:00:00,5.486713286713286,7.7,528.5454545454545,165.55944055944056
2004-10-03 18:00:00,5.486713286713286,11.0,528.5454545454545,165.55944055944056
2004-10-03 19:00:00,5.486713286713286,20.8,528.5454545454545,165.55944055944056
2004-10-03 20:00:00,5.486713286713286,21.4,528.5454545454545,165.55944055944056
2004-10-03 21:00:00,5.486713286713286,10.4,528.5454545454545,165.55944055944056
2004-10-03 22:00:00,5.486713286713286,8.3,528.5454545454545,165.55944055944056
2004-10-03 23:00:00,5.486713286713286,7.8,528.5454545454545,165.55944055944056
2004-10-09 00:00:00,1.6,9.9,174.0,66.0
2004-10-09 01:00:00,1.3,8.6,142.0,62.0
2004-10-09 02:00:00,1.4,7.3,155.0,58.0
2004-10-09 03:00:00,0.9,5.4,125.5,53.0
2004-10-09 04:00:00,0.9,5.1,96.0,48.0
2004-10-09 05:00:00,1.3,7.8,154.0,53.0
2004-10-09 06:00:00,1.3,8.2,211.0,55.0
2004-10-09 07:00:00,2.9,17.6,381.0,63.0
2004-10-09 08:00:00,3.2,20.1,470.0,69.0
2004-10-09 09:00:00,3.4,18.7,464.0,84.0
2004-10-09 10:00:00,3.6,19.5,450.0,95.0
2004-10-09 11:00:00,2.3,13.0,274.0,80.0
2004-10-09 12:00:00,3.1,18.2,306.0,87.0
2004-10-09 13:00:00,3.3,16.2,308.0,94.0
2004-10-09 14:00:00,1.9,11.0,186.0,76.0
2004-10-09 15:00:00,2.6,15.9,238.0,92.0
2004-10-09 16:00:00,2.7,14.2,249.0,94.0
2004-10-09 17:00:00,3.7,19.9,378.0,110.0
2004-10-09 18:00:00,3.8,21.7,386.0,109.0
2004-10-09 19:00:00,4.8,25.7,461.0,122.0
2004-10-09 20:00:00,3.5,17.3,394.0,107.0
2004-10-09 21:00:00,2.2,11.2,266.0,83.0
2004-10-09 22:00:00,1.5,8.9,158.0,62.0
2004-10-09 23:00:00,3.4,15.2,319.0,89.0
2004-10-10 00:00:00,3.7,17.2,409.0,103.0
2004-10-10 01:00:00,2.0,11.9,223.0,74.0
2004-10-10 02:00:00,1.4,8.1,107.0,52.0
2004-10-10 03:00:00,1.1,4.9,78.5,45.0
2004-10-10 04:00:00,0.9,3.6,50.0,38.0
2004-10-10 05:00:00,0.7,3.7,56.0,39.0
2004-10-10 06:00:00,1.2,6.3,163.0,59.0
2004-10-10 07:00:00,1.3,7.7,187.0,56.0
2004-10-10 08:00:00,1.1,6.3,150.0,51.0
2004-10-10 09:00:00,1.0,5.6,103.0,51.0
2004-10-10 10:00:00,1.2,5.1,143.0,58.0
2004-10-10 11:00:00,1.9,9.0,220.0,68.0
2004-10-10 12:00:00,2.3,9.3,301.0,81.0
2004-10-10 13:00:00,1.6,5.9,214.0,73.0
2004-10-10 14:00:00,1.3,4.4,162.0,69.0
2004-10-10 15:00:00,1.8,5.8,232.0,81.0
2004-10-10 16:00:00,1.7,6.6,254.0,82.0
2004-10-10 17:00:00,1.8,7.8,224.0,71.0
2004-10-10 18:00:00,2.0,8.4,247.0,81.0
2004-10-10 19:00:00,2.2,8.3,334.0,87.0
2004-10-10 20:00:00,1.6,8.1,239.0,72.0
2004-10-10 21:00:00,1.3,6.1,168.0,63.0
2004-10-10 22:00:00,1.5,6.7,185.0,63.0
2004-10-10 23:00:00,1.5,6.6,178.0,63.0
2004-10-14 00:00:00,1.3206896551724137,4.0,293.7931034482759,75.27586206896552
2004-10-14 01:00:00,1.3206896551724137,2.2,293.7931034482759,75.27586206896552
2004-10-14 02:00:00,1.3206896551724137,1.1,293.7931034482759,75.27586206896552
2004-10-14 03:00:00,1.3206896551724137,0.8,293.7931034482759,75.27586206896552
2004-10-14 04:00:00,1.3206896551724137,0.8,293.7931034482759,75.27586206896552
2004-10-14 05:00:00,1.3206896551724137,1.2,293.7931034482759,75.27586206896552
2004-10-14 06:00:00,1.3206896551724137,3.2,293.7931034482759,75.27586206896552
2004-10-14 07:00:00,1.3206896551724137,10.2,293.7931034482759,75.27586206896552
2004-10-14 08:00:00,1.3206896551724137,13.6,293.7931034482759,75.27586206896552
2004-10-14 09:00:00,1.3206896551724137,9.9,293.7931034482759,75.27586206896552
2004-10-14 10:00:00,1.3206896551724137,9.1,293.7931034482759,75.27586206896552
2004-10-14 11:00:00,1.3206896551724137,8.0,293.7931034482759,75.27586206896552
2004-10-14 12:00:00,1.3206896551724137,9.7,293.7931034482759,75.27586206896552
2004-10-14 13:00:00,1.3206896551724137,9.7,293.7931034482759,75.27586206896552
2004-10-14 14:00:00,1.3206896551724137,12.0,293.7931034482759,75.27586206896552
2004-10-14 15:00:00,1.3206896551724137,11.3,293.7931034482759,75.27586206896552
2004-10-14 16:00:00,1.3206896551724137,10.4,293.7931034482759,75.27586206896552
2004-10-14 17:00:00,1.3206896551724137,12.4,293.7931034482759,75.27586206896552
2004-10-14 18:00:00,1.3206896551724137,14.6,293.7931034482759,75.27586206896552
2004-10-14 19:00:00,1.3206896551724137,21.0,293.7931034482759,75.27586206896552
2004-10-14 20:00:00,1.3206896551724137,17.9,293.7931034482759,75.27586206896552
2004-10-14 21:00:00,1.3206896551724137,7.3,293.7931034482759,75.27586206896552
2004-10-14 22:00:00,1.3206896551724137,4.8,293.7931034482759,75.27586206896552
2004-10-14 23:00:00,1.3206896551724137,4.8,293.7931034482759,75.27586206896552
2004-10-15 00:00:00,1.3206896551724137,7.7,293.7931034482759,75.27586206896552
2004-10-15 01:00:00,1.3206896551724137,4.3,293.7931034482759,75.27586206896552
2004-10-15 02:00:00,1.3206896551724137,3.0,293.7931034482759,75.27586206896552
2004-10-15 03:00:00,1.3206896551724137,2.1,293.7931034482759,75.27586206896552
2004-10-15 04:00:00,1.3206896551724137,2.3,293.7931034482759,75.27586206896552
2004-10-15 05:00:00,1.3206896551724137,3.5,293.7931034482759,75.27586206896552
2004-10-15 06:00:00,1.3206896551724137,10.0,293.7931034482759,75.27586206896552
2004-10-15 07:00:00,1.3206896551724137,20.5,293.7931034482759,75.27586206896552
2004-10-15 08:00:00,1.3206896551724137,22.2,293.7931034482759,75.27586206896552
2004-10-15 09:00:00,1.3206896551724137,24.1,293.7931034482759,75.27586206896552
2004-10-15 10:00:00,1.3206896551724137,17.4,293.7931034482759,75.27586206896552
2004-10-15 11:00:00,1.3206896551724137,14.2,293.7931034482759,75.27586206896552
2004-10-15 12:00:00,1.3206896551724137,15.0,293.7931034482759,75.27586206896552
2004-10-15 13:00:00,1.3206896551724137,18.3,293.7931034482759,75.27586206896552
2004-10-15 14:00:00,1.3206896551724137,13.0,293.7931034482759,75.27586206896552
2004-10-15 15:00:00,1.3206896551724137,18.1,293.7931034482759,75.27586206896552
2004-10-15 16:00:00,1.3206896551724137,23.1,293.7931034482759,75.27586206896552
2004-10-22 00:00:00,2.2,13.2,223.0,74.0
2004-10-22 01:00:00,1.3,7.9,126.0,63.0
2004-10-22 02:00:00,1.0,5.9,116.0,57.0
2004-10-22 03:00:00,0.7,4.1,120.5,52.5
2004-10-22 04:00:00,0.8,4.6,125.0,48.0
2004-10-22 05:00:00,0.9,5.8,198.0,49.0
2004-10-22 06:00:00,1.0,6.5,185.0,55.0
2004-10-22 07:00:00,2.8,19.5,425.0,78.0
2004-10-22 08:00:00,4.1,28.0,465.0,91.0
2004-10-22 09:00:00,2.9,18.7,341.0,88.0
2004-10-22 10:00:00,2.7,18.3,316.0,83.0
2004-10-22 11:00:00,2.1,14.3,241.0,81.0
2004-10-22 12:00:00,2.4,16.5,266.0,83.0
2004-10-22 13:00:00,3.8,22.9,412.0,111.0
2004-10-22 14:00:00,3.7,22.3,394.0,112.0
2004-10-22 15:00:00,3.7,22.0,365.0,112.0
2004-10-22 16:00:00,5.5,27.7,548.0,137.0
2004-10-22 17:00:00,5.4,29.8,494.0,152.0
2004-10-22 18:00:00,8.4,40.0,686.0,163.0
2004-10-22 19:00:00,6.8,35.1,556.0,135.0
2004-10-22 20:00:00,4.5,25.5,467.0,119.0
2004-10-22 21:00:00,2.5,13.7,297.0,91.0
2004-10-22 22:00:00,1.6,9.7,164.0,74.0
2004-10-22 23:00:00,1.7,9.8,196.0,73.0
2004-10-27 00:00:00,2.0,9.2,215.0,80.0
2004-10-27 01:00:00,1.2,5.7,115.0,67.0
2004-10-27 02:00:00,0.8,4.4,94.0,61.0
2004-10-27 03:00:00,0.6,3.9,87.0,56.0
2004-10-27 04:00:00,0.6499999999999999,3.1,80.0,51.0
2004-10-27 05:00:00,0.7,5.1,132.0,56.0
2004-10-27 06:00:00,1.7,10.5,295.0,68.0
2004-10-27 07:00:00,3.4,20.6,517.0,101.0
2004-10-27 08:00:00,4.9,28.5,555.0,119.0
2004-10-27 09:00:00,2.7,12.7,429.0,108.0
2004-10-27 10:00:00,3.2,16.1,561.0,132.0
2004-10-27 11:00:00,2.7,14.9,427.0,130.0
2004-10-27 12:00:00,3.2,16.8,445.0,129.0
2004-10-27 13:00:00,4.1,21.8,538.0,117.0
2004-10-27 14:00:00,3.6,18.6,556.0,119.0
2004-10-27 15:00:00,2.8,14.5,370.0,113.0
2004-10-27 16:00:00,2.1,13.4,257.0,102.0
2004-10-27 17:00:00,2.4,15.8,266.0,101.0
2004-10-27 18:00:00,3.6,20.7,403.0,116.0
2004-10-27 19:00:00,2.6,16.6,275.0,101.0
2004-10-27 20:00:00,2.8,15.3,338.0,94.0
2004-10-27 21:00:00,1.4,8.0,176.0,75.0
2004-10-27 22:00:00,1.1,5.8,159.0,69.0
2004-10-27 23:00:00,1.3,7.0,147.0,60.0
2004-10-28 00:00:00,0.9,4.5,99.0,58.0
2004-10-28 01:00:00,1.0,5.2,98.0,51.0
2004-10-28 02:00:00,0.9,4.4,109.0,45.0
2004-10-28 03:00:00,0.7,4.2,110.5,43.0
2004-10-28 04:00:00,0.75,3.8,112.0,41.0
2004-10-28 05:00:00,0.8,5.2,163.0,48.0
2004-10-28 06:00:00,1.6,10.0,326.0,61.0
2004-10-28 07:00:00,3.4,20.0,640.0,88.0
2004-10-28 08:00:00,4.4,25.8,736.0,102.0
2004-10-28 09:00:00,3.5,20.0,667.0,97.0
2004-10-28 10:00:00,3.4,20.6,677.0,116.0
2004-10-28 11:00:00,2.4,12.2,425.0,112.0
2004-10-28 12:00:00,2.3,13.1,349.0,101.0
2004-10-28 13:00:00,2.6,14.5,332.0,99.0
2004-10-28 14:00:00,2.9,17.5,412.0,113.0
2004-10-28 15:00:00,4.4,25.9,631.0,122.0
2004-10-28 16:00:00,5.0,26.6,677.0,139.0
2004-10-28 17:00:00,6.5,35.3,761.0,149.0
2004-10-28 18:00:00,5.9,28.2,650.0,136.0
2004-10-28 19:00:00,2.7,14.2,262.0,103.0
2004-10-28 20:00:00,2.5,12.4,292.0,112.0
2004-10-28 21:00:00,1.5,6.6,177.0,88.0
2004-10-28 22:00:00,1.0,4.8,103.0,63.0
2004-10-28 23:00:00,1.2,5.4,127.0,69.0
2004-10-29 00:00:00,1.0,4.3,119.0,65.0
2004-10-29 01:00:00,0.8,2.9,83.0,50.0
2004-10-29 02:00:00,0.6,2.5,65.0,43.0
2004-10-29 03:00:00,0.6,2.2,74.5,49.5
2004-10-29 04:00:00,0.8500000000000001,2.7,84.0,56.0
2004-10-29 05:00:00,1.1,6.1,200.0,69.0
2004-10-29 06:00:00,1.3,7.7,242.0,91.0
2004-10-29 07:00:00,2.9,15.9,366.0,111.0
2004-10-29 08:00:00,3.7,22.8,404.0,124.0
2004-10-29 09:00:00,3.0,16.6,429.0,119.0
2004-10-29 10:00:00,1.4,8.4,169.0,77.0
2004-10-29 11:00:00,2.6,13.9,419.0,101.0
2004-10-29 12:00:00,4.2,24.9,603.0,116.0
2004-10-29 13:00:00,5.1,22.4,589.0,137.0
2004-10-29 14:00:00,5.5,26.1,706.0,163.0
2004-10-29 15:00:00,4.5,18.1,592.0,144.0
2004-10-29 16:00:00,2.7,13.9,305.0,118.0
2004-10-29 17:00:00,3.1,18.5,371.0,135.0
2004-10-29 18:00:00,4.2,20.9,465.0,129.0
2004-10-29 19:00:00,3.1,12.9,390.0,128.0
2004-10-29 20:00:00,1.7,6.7,227.0,103.0
2004-10-29 21:00:00,1.8,7.0,284.0,116.0
2004-10-29 22:00:00,1.7,7.3,211.0,95.0
2004-10-29 23:00:00,2.1,9.1,297.0,107.0
2004-10-30 00:00:00,2.4,9.9,351.0,108.0
2004-10-30 01:00:00,1.8,6.9,259.0,94.0
2004-10-30 02:00:00,1.5,6.5,214.0,84.0
2004-10-30 03:00:00,1.4,5.9,193.5,78.0
2004-10-30 04:00:00,1.2,5.4,173.0,72.0
2004-10-30 05:00:00,1.0,5.4,192.0,76.0
2004-10-30 06:00:00,1.4,7.8,237.0,82.0
2004-10-30 07:00:00,2.4,13.6,413.0,94.0
2004-10-30 08:00:00,3.1,15.4,455.0,102.0
2004-10-30 09:00:00,3.0,14.4,493.0,106.0
2004-10-30 10:00:00,2.7,14.3,482.0,108.0
2004-10-30 11:00:00,4.0,20.3,599.0,152.0
2004-10-30 12:00:00,3.7,18.7,481.0,160.0
2004-10-30 13:00:00,3.4,17.3,406.0,133.0
2004-10-30 14:00:00,3.4,16.9,419.0,147.0
2004-10-30 15:00:00,3.2,16.4,387.0,135.0
2004-10-30 16:00:00,3.9,19.1,461.0,135.0
2004-10-30 17:00:00,3.7,18.7,493.0,129.0
2004-10-30 18:00:00,4.3,22.4,532.0,117.0
2004-10-30 19:00:00,4.9,25.3,581.0,116.0
2004-10-30 20:00:00,4.0,17.7,494.0,109.0
2004-10-30 21:00:00,2.8,13.8,392.0,96.0
2004-10-30 22:00:00,2.4,10.2,311.0,90.0
2004-10-30 23:00:00,1.9,8.6,236.0,82.0
2004-10-31 00:00:00,2.0,7.9,270.0,86.0
2004-10-31 01:00:00,1.5,5.7,199.0,72.0
2004-10-31 02:00:00,1.3,6.4,146.0,61.0
2004-10-31 03:00:00,1.0,4.6,110.0,53.0
2004-10-31 04:00:00,0.75,2.7,74.0,45.0
2004-10-31 05:00:00,0.5,2.1,55.0,37.0
2004-10-31 06:00:00,0.4,1.2,43.0,31.0
2004-10-31 07:00:00,0.4,1.4,46.0,30.0
2004-10-31 08:00:00,0.9,4.6,139.0,41.0
2004-10-31 09:00:00,1.3,5.7,169.0,64.0
2004-10-31 10:00:00,2.1,10.6,254.0,74.0
2004-10-31 11:00:00,2.4,11.0,303.0,77.0
2004-10-31 12:00:00,2.0,8.6,259.0,83.0
2004-10-31 13:00:00,1.8,8.8,226.0,71.0
2004-10-31 14:00:00,1.5,7.5,161.0,62.0
2004-10-31 15:00:00,1.6,11.6,182.0,62.0
2004-10-31 16:00:00,2.2,10.1,289.0,79.0
2004-10-31 17:00:00,2.3,10.8,340.0,93.0
2004-10-31 18:00:00,6.6,30.3,544.0,106.0
2004-10-31 19:00:00,4.7,22.4,543.0,100.0
2004-10-31 20:00:00,4.1,20.6,501.0,89.0
2004-10-31 21:00:00,4.1,17.5,521.0,83.0
2004-10-31 22:00:00,2.7,13.9,352.0,76.0
2004-10-31 23:00:00,2.6,13.6,321.0,68.0
2004-11-01 00:00:00,3.2,15.9,318.0,69.0
2004-11-01 01:00:00,3.7,17.8,338.0,77.0
2004-11-01 02:00:00,3.5,16.7,353.0,68.0
2004-11-01 03:00:00,3.0,16.0,322.0,60.0
2004-11-01 04:00:00,2.85,16.9,291.0,52.0
2004-11-01 05:00:00,2.7,15.0,279.0,49.0
2004-11-01 06:00:00,1.8,9.6,200.0,45.0
2004-11-01 07:00:00,1.3,7.8,180.0,51.0
2004-11-01 08:00:00,1.5,8.7,213.0,51.0
2004-11-01 09:00:00,1.9,9.8,266.0,62.0
2004-11-01 10:00:00,2.2,12.4,247.0,74.0
2004-11-01 11:00:00,2.6,13.9,326.0,88.0
2004-11-01 12:00:00,2.7,12.5,319.0,90.0
2004-11-01 13:00:00,2.5,10.9,320.0,91.0
2004-11-01 14:00:00,1.5,6.5,174.0,64.0
2004-11-01 15:00:00,2.0,9.4,216.0,72.0
2004-11-01 16:00:00,3.1,15.3,376.0,88.0
2004-11-01 17:00:00,3.7,16.4,496.0,110.0
2004-11-01 18:00:00,4.0,19.8,523.0,95.0
2004-11-01 19:00:00,4.1,15.8,465.0,91.0
2004-11-01 20:00:00,3.1,14.5,407.0,94.0
2004-11-01 21:00:00,3.2,14.7,412.0,86.0
2004-11-01 22:00:00,3.2,15.3,403.0,79.0
2004-11-01 23:00:00,2.7,13.0,357.0,71.0
2004-11-02 00:00:00,2.3,10.5,259.0,62.0
2004-11-02 01:00:00,1.6,7.6,227.0,56.0
2004-11-02 02:00:00,1.1,4.8,147.0,49.0
2004-11-02 03:00:00,0.7,3.1,109.5,43.5
2004-11-02 04:00:00,0.6499999999999999,2.6,72.0,38.0
2004-11-02 05:00:00,0.6,2.7,96.0,35.0
2004-11-02 06:00:00,0.5,3.0,73.0,37.0
2004-11-02 07:00:00,1.5,8.7,309.0,56.0
2004-11-02 08:00:00,3.4,20.7,607.0,85.0
2004-11-02 09:00:00,4.4,25.2,562.0,112.0
2004-11-02 10:00:00,4.4,23.6,560.0,107.0
2004-11-02 11:00:00,5.8,32.9,844.0,151.0
2004-11-02 12:00:00,4.9,25.6,667.0,151.0
2004-11-02 13:00:00,5.1,31.2,583.0,150.0
2004-11-02 14:00:00,7.5,37.9,726.0,190.0
2004-11-02 15:00:00,5.8,32.3,674.0,168.0
2004-11-02 16:00:00,5.9,31.5,544.0,127.0
2004-11-02 17:00:00,6.8,38.0,715.0,140.0
2004-11-02 18:00:00,7.9,44.1,789.0,158.0
2004-11-02 19:00:00,8.0,44.9,737.0,121.0
2004-11-02 20:00:00,9.2,48.2,859.0,119.0
2004-11-02 21:00:00,5.9,29.1,668.0,96.0
2004-11-02 22:00:00,3.7,19.1,454.0,77.0
2004-11-02 23:00:00,2.6,13.9,337.0,66.0
2004-11-03 00:00:00,1.1,6.8,127.0,56.0
2004-11-03 01:00:00,2.6,13.2,281.0,62.0
2004-11-03 02:00:00,2.2,10.7,252.0,58.0
2004-11-03 03:00:00,0.9,4.1,158.5,47.5
2004-11-03 04:00:00,0.7,2.9,65.0,37.0
2004-11-03 05:00:00,0.5,2.7,69.0,35.0
2004-11-03 06:00:00,0.7,4.3,151.0,50.0
2004-11-03 07:00:00,1.3,8.0,231.0,64.0
2004-11-03 08:00:00,2.2,15.5,297.0,75.0
2004-11-03 09:00:00,3.7,23.8,515.0,101.0
2004-11-03 10:00:00,3.7,21.0,499.0,94.0
2004-11-03 11:00:00,3.4,19.3,445.0,95.0
2004-11-03 12:00:00,3.4,19.7,464.0,124.0
2004-11-03 13:00:00,2.6,13.2,298.0,86.0
2004-11-03 14:00:00,2.5,13.0,266.0,79.0
2004-11-03 15:00:00,2.5,12.9,323.0,87.0
